"result_id","package","risk","authority","court","service","platform","deadline","costs","articles","source_id","source_authority","source_title","source_url","last_verified","automated_review","human_status","human_notes"
"R-CIVIL-LEASE-RENT","04-القطاعات-التنظيمية","LOW","المحكمة المختصة بحسب صفة الأطراف وطبيعة النزاع؛ مع أولوية محكمة التنفيذ إذا كان الحق المطلوب ثابتًا في عقد إيجار موحد صالح كسند تنفيذي.","محكمة التنفيذ","","إيجار","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-LEASE-TENANT-DAMAGE","01-القائد-القانوني-العام","LOW","المحكمة المختصة بحسب صفة الأطراف وطبيعة النزاع؛ مع أولوية محكمة التنفيذ إذا كان الحق المطلوب ثابتًا في عقد إيجار موحد صالح كسند تنفيذي.","محكمة التنفيذ","","إيجار","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-LEASE-HOLDOVER","01-القائد-القانوني-العام","LOW","المحكمة المختصة بحسب صفة الأطراف وطبيعة النزاع؛ مع أولوية محكمة التنفيذ إذا كان الحق المطلوب ثابتًا في عقد إيجار موحد صالح كسند تنفيذي.","محكمة التنفيذ","","إيجار","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-LEASE-SUBLEASE","01-القائد-القانوني-العام","LOW","المحكمة المختصة بحسب صفة الأطراف وطبيعة النزاع؛ مع أولوية محكمة التنفيذ إذا كان الحق المطلوب ثابتًا في عقد إيجار موحد صالح كسند تنفيذي.","محكمة التنفيذ","","إيجار","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-LEASE-END","01-القائد-القانوني-العام","LOW","المحكمة المختصة بحسب صفة الأطراف وطبيعة النزاع؛ مع أولوية محكمة التنفيذ إذا كان الحق المطلوب ثابتًا في عقد إيجار موحد صالح كسند تنفيذي.","محكمة التنفيذ","","إيجار","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GIFT-FORMALITY","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","المحكمة العامة","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GIFT-NONOWNER","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","المحكمة العامة","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GIFT-REVOCATION","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","المحكمة العامة","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GIFT-CONDITION","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","المحكمة العامة","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-AGENCY-SCOPE","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-AGENCY-SELFDEAL","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-AGENCY-ACCOUNT","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-AGENCY-FEES","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-AGENCY-END","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-DEPOSIT-MISUSE","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-DEPOSIT-LOSS","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-CUSTODIAN-APPOINT","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-CUSTODIAN-BREACH","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-CUSTODIAN-END","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GUARANTEE-CLAIM","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GUARANTEE-LIMIT","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GUARANTEE-SECURITY-FIRST","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GUARANTEE-RECOURSE","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-GUARANTEE-END","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-23","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-COOWNERSHIP-DIVISION","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
"R-CIVIL-COOWNERSHIP-USE","01-القائد-القانوني-العام","LOW","المحكمة أو الجهة القضائية المختصة بحسب نوع الدعوى والمرحلة المبينة في النتيجة.","","","","","","""""","SRC-BOE-CIVIL-TRANSACTIONS","هيئة الخبراء بمجلس الوزراء","نظام المعاملات المدنية","https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/655fdb42-8c96-422b-b8c4-b04f0095c94c/1","2026-09-22","REVIEWED","NEEDS_REVIEW",""
